2933.21,1300.37,1263.97,1116.85,1079.68,502.705,942.039,866.053,859.69,840.578,502.705,2888.48,705.645,647.193,502.705,1656.11,1597.83,1574.41,1450.39,1414.62,1378.71,1342.64
46.23,49.51,2001.56,184.465,153.3,121.535,68.5982,0,80.3427,0,98.1879,0,0,691.805,46.6713,17.2885,0.428843,201.207,71.619,97.4456,297.563,35.8693,79.6715,143.693
46.23,50.51,2116.99,158.098,221.75,64.3337,62.0788,0.00013584,49.4259,0,0,54.8285,4.60436e-17,748.017,70.0441,1.9157e-07,0.363452,273.463,81.6362,129.76,380.435,25.1573,52.7648,188.651
46.23,51.51,2241.99,241.774,191.953,176.889,0,0,106.094,12.5464,58.0146,52.7333,0.0843886,464.183,74.3545,38.0252,1.84292,92.2935,104.332,1.8909e-06,257.569,20.7284,3.44233,206.026
46.23,52.51,1942.57,127.27,125.374,118.147,53.269,0.0250836,104.292,0.000495673,76.0008,6.53974e-05,0.173777,660.945,66.3715,63.2225,2.63834,290.844,70.0311,72.4848,398.652,0,0.00384283,176.664
46.23,53.51,2224.4,202.73,175.375,93.5941,56.7219,0,35.1505,0,84.96,20.7518,0.00783733,788.073,35.6633,68.6273,1.22265e-18,248.981,137.884,28.9448,335.982,62.7025,18.363,169.137
46.23,54.51,2045,401.065,370.496,106.85,67.1674,0,30.0517,68.5247,50.3057,68.2791,0,838.984,85.1664,0,0.811506,326.081,37.3645,224.582,446.243,43.4046,6.80422e-07,160.247
46.23,55.51,2459.82,162.37,252.545,109.037,63.8789,0.0016256,54.9164,0,13.7235,21.7937,0,820.604,71.3834,35.1,0,291.956,113.618,101.045,375.536,97.389,8.97113,254.962
46.23,56.51,2589.76,192.897,379.903,90.901,43.4545,8.58292e-11,136.36,0,56.9117,0,0,692.49,90.0089,38.959,0.14192,224.676,121.574,137.896,468.151,1.96738e-06,112.125,125.429
46.23,57.51,2517.08,282.704,152.641,130.691,104.531,0.092046,35.2898,29.275,0,43.8689,0,766.228,72.8285,69.6801,0,315.865,143.914,1.67907e-06,200.728,60.97,92.2696,313.694
46.23,58.51,2650.92,188.076,224.075,82.1088,78.8553,0,72.0164,0,74.3337,24.6384,0,932.389,54.0108,53.5195,0.0108516,314.084,61.3065,145.748,433.897,130.808,28.1552,187.069
46.23,59.51,2412.89,315.905,227.607,130.573,24.4085,0,33.7563,130.994,0,0.000265708,0,933.31,74.189,41.5206,1.03708,290.904,143.367,149.983,487.039,7.5903,18.2097,148.711
46.23,60.51,2602.74,119.02,260.19,116.346,87.6554,0,109.742,0,8.15696,86.8371,0,675.543,62.5618,63.3562,0.129834,300.67,11.1249,204.87,491.037,0,136.78,337.571
46.23,61.51,2761.4,177.228,259.967,106.485,88.0224,0,62.1287,43.3911,44.5621,49.7007,0,903.393,62.6091,21.7928,1.3963,334.029,90.5668,133.185,424.786,133.464,25.2468,275.845
46.23,62.51,2747.76,194.812,176.977,94.3247,33.6648,0,68.6166,0,0,74.0096,1.55511e-05,926.837,41.8715,36.3051,0.555353,318.925,54.6567,120.52,446.512,54.4452,29.8493,213.725
46.23,63.51,2641,261.358,367.543,133.35,3.79378e-06,6.54264e-11,75.8921,76.6771,41.4096,3.13966,0.0228055,636.029,19.3235,71.5077,1.59521e-05,243.416,188.775,5.6122e-05,367.804,182.408,170.745,141.373
46.23,64.51,2512.64,321.189,235.583,150.035,0,0,77.169,0,121.322,93.7204,0,586.969,23.1525,90.3752,0.0600745,338.841,49.0724,169.86,469.197,112.15,138.465,306.494
46.23,65.51,2610.53,265.49,196.576,90.3225,38.1834,9.82373e-11,63.2111,60.4698,0,0.000120636,9.06876e-06,814.494,50.918,103.125,0.0293417,347.006,78.6474,180.099,381.309,103.683,55.3847,171.593
46.23,66.51,2452.46,265.816,167.18,101.27,1.4313,3.42826e-11,34.2837,5.45116,17.8573,40.1097,0,613.437,38.0743,23.328,0.000136819,381.27,6.48265,91.4517,332.901,117.139,8.58746,99.4026
47.23,42.51,2125.82,94.1176,246.139,128.112,27.9815,0,23.6121,4.49455e-07,5.55258e-05,37.2367,0,522.181,60.9563,53.1254,0.254873,242.267,175.691,0,263.547,0,22.4874,105.77
47.23,43.51,2117.41,192.349,200.422,54.0044,34.2033,0,62.346,0,0,49.017,0.0321552,248.262,67.6211,55.5362,0.639419,214.39,133.753,130.424,494.35,2.45764e-06,44.9679,179.525
47.23,44.51,1677.38,305.077,293.335,126.774,1.95611e-06,9.73848e-05,39.3624,122.135,14.9135,0,0,944.958,19.3872,13.0879,2.53236,327.813,451.864,187.336,518.596,145.912,119.133,175.297
47.23,45.51,1856.67,190.28,161.559,164.797,2.01291e-06,0,0.953544,0,7.59021,0,0,490.448,25.7352,69.6793,0,164.445,92.1902,14.9413,417.416,0.000306065,48.54,221.874
47.23,46.51,1850.71,169.35,267.361,61.8597,0,1.2113e-10,40.9599,3.04319,55.1857,48.4389,0.113649,422.392,20.4465,42.5018,0,215.613,186.34,1.88644,437.028,43.0342,0.103422,67.689
47.23,47.51,1875.87,155.959,164.733,16.3008,49.7516,0,26.1969,13.1481,60.6581,51.6014,0,518.183,51.5008,26.2367,0.487232,242.411,3.45171e-06,166.784,189.252,52.2068,23.8816,116.578
47.23,48.51,2010.37,94.1638,170.756,34.2172,38.4985,0,47.6791,17.8945,0,54.6264,0,636.175,49.6244,50.2811,5.31154e-11,217.912,5.85953,111.788,324.104,51.6267,24.4121,182.373
47.23,49.51,1825.63,126.734,136.752,9.45038e-07,111.883,0,29.2346,20.3775,18.4089,9.31943e-05,0,783.165,41.0139,79.4222,0.552291,306.874,106.042,24.818,120.527,114.854,60.9962,67.5992
47.23,50.51,2401.22,215.018,300.036,20.0257,69.1834,0,89.7352,4.57416e-05,12.114,72.6949,0,433.256,85.3162,57.7481,2.26715,201.904,148.443,47.0951,488.348,0,101.35,196.144
47.23,51.51,2421.54,285.71,254.191,163.536,19.6552,0,46.8026,0,10.8013,108.041,0.683836,486.23,36.4159,54.103,5.29095,212.462,37.9615,168.775,465.636,17.5456,1.60622e-05,217.259
47.23,52.51,2201.86,109.839,162.96,53.2822,35.9231,0,42.9451,0,0,52.3554,0,680.975,60.0837,48.7543,0.0174926,234.641,56.2574,108.132,344.058,120.972,0.914251,180.357
47.23,53.51,2160.04,181.609,358.4,120.771,9.2161e-06,1.93471e-05,28.4763,0,186.823,0,0,587.361,0.458947,56.5192,0,250.589,69.8739,199.918,504.77,113.11,0,232.403
47.23,54.51,2256.06,227.984,285.51,118.804,34.3302,0,48.7949,0,65.1499,0,0,660.766,17.1834,18.825,5.75116e-08,121.127,122.403,78.5858,414.633,72.967,9.54438,98.0027
47.23,55.51,2288.72,139.427,368.481,206.495,5.64956e-06,0,112.891,12.8873,83.171,0,2.00137,594.598,0,43.6956,0.266478,257.197,146.331,143.113,630.883,3.79284e-06,1.5881e-05,179.381
47.23,56.51,2654.08,165.316,124.815,95.8571,50.8638,0.016942,36.4696,0.889944,1.73466e-06,50.5483,4.30921e-09,896.159,103.07,1.25531,1.00599,291.413,142.726,1.52465,425.353,7.20054,49.5331,213.86
47.23,57.51,2532.69,247.585,265.126,105.773,30.9186,1.60127e-10,71.3098,24.6431,1.34212,106.921,0,738.712,74.3223,40.5335,0.445578,311.113,90.6467,147.228,414.493,78.1618,63.8545,190.154
47.23,58.51,2816.39,246.119,251.328,141.671,72.0059,3.03918e-06,30.4306,0,77.7191,48.3659,0,899.248,110.662,76.4291,1.11737,331.035,118.236,98.1796,468.735,54.2044,72.6875,233.08
47.23,59.51,2807.94,241.399,189.802,109.063,98.1988,0.018443,45.0587,0,0,44.3281,0,789.739,88.8803,36.4396,0.471442,318.416,0,176.94,507.929,38.414,87.4516,242.73
47.23,60.51,2956.12,311.077,341.044,96.9134,120.173,0.00836274,41.9868,154.653,66.7856,0.000594178,2.02003e-09,819.019,53.1438,31.8564,7.27987,252.341,180.131,0,531.547,74.6722,60.2046,278.706
47.23,61.51,2736.47,298.885,269.255,62.8654,69.229,4.09514e-11,94.1687,35.0483,0,50.2806,0,794.353,53.6387,61.9078,0.00014897,347.88,68.1498,108.809,382.253,40.3424,108.182,295.984
47.23,62.51,2659.86,308.633,216.397,170.989,8.57686e-06,0.0747952,77.4014,63.0534,75.2483,21.2119,0,792.277,6.23785,46.0288,1.40211,306.544,158.352,107.122,478.32,95.2344,217.039,375.129
47.23,63.51,2830.87,223.003,211.957,1.34334e-06,125.934,0,85.2318,0,159.446,53.9698,0,685.692,86.4084,75.6064,1.40705,388.029,54.4514,108.778,441.893,75.8935,100.906,168.131
47.23,64.51,2593.72,136.667,184.023,139.031,61.3983,0,114.003,0,4.82609e-07,44.592,0,797.885,17.1838,27.0658,0.124904,211.362,227.634,0,304.863,0.00132384,0,338.822
47.23,65.51,2659.8,236.232,320.101,39.2766,85.5326,0,20.5602,3.04883,160.556,0,0,695.026,41.9602,138.844,0.113221,264.293,98.6828,74.655,525.113,7.05004e-07,0,195.823
47.23,66.51,2949.59,280.776,330.907,82.3694,65.8784,3.58176e-10,131.79,94.6932,0,0.944148,0,522.715,159.212,0,0.87622,368.07,107.241,132.427,414.031,92.3668,57.4053,130.787
48.23,42.51,2207.42,305.942,204.682,136.264,61.81,0,80.491,0,92.6574,0,0,526.938,14.5614,36.7551,0,200.241,31.3317,97.3489,353.5,82.4962,9.37108e-07,175.346
48.23,43.51,2050.69,106.619,214.038,44.3004,78.3885,0,1.39023e-05,0,68.7702,30.0805,2.32099e-05,667.195,42.3166,3.93501,0.999303,229.722,0.0642783,90.4885,254.111,135.957,63.3342,170.436
48.23,44.51,1959.2,181.37,201.831,35.3347,25.9891,0,54.8241,0.422329,107.541,0,4.01684e-09,599.081,75.9947,11.083,0.0230797,282.118,31.7593,82.8802,340.754,128.261,0,181.737
48.23,45.51,2036.07,141.802,194.265,63.2844,0,0.00341072,25.9205,17.1866,19.0603,58.907,2.87107e-05,450.059,31.9488,62.0258,0.414558,293.132,22.69,121.857,370.756,26.5449,43.4576,130.218
48.23,46.51,2015.48,188.909,226.096,40.2018,70.5893,0,67.7824,0,3.32715e-06,52.7303,0.307572,481.755,26.0996,36.8361,1.86903,202.869,33.1603,92.1234,353.366,2.38761,20.7197,130.518
48.23,47.51,2094.56,160.755,246.058,62.3095,16.5281,0.00597101,31.5677,0.0212513,41.8082,58.6137,0.410994,621.949,143.208,4.89055e-09,10.1566,299.102,119.451,117.525,415.31,57.9184,0,119.079
48.23,48.51,1693.5,165.862,237.376,112.112,0,0,39.7995,3.07589e-07,47.2596,59.7556,0,944.358,58.9042,24.7598,0.62143,223.85,71.2061,103.397,422.658,116.729,65.206,113.737
48.23,49.51,2077.27,154.069,260.144,109.004,74.4298,1.31181e-10,85.4701,48.1817,0,35.9341,0.0686814,515.001,0,57.1435,0.549895,223.178,8.24948,160.858,365.721,94.8926,41.0467,173.635
48.23,50.51,2449.66,190.391,150.988,64.8706,90.4686,0,62.7837,0,56.3485,42.3239,0,434.636,54.9339,44.1798,5.84536e-09,232.602,84.688,55.1361,398.12,93.7862,128.322,249.543
48.23,51.51,2542.97,258.066,221.676,97.4241,80.1932,1.02902e-10,29.6888,0,74.5125,19.163,0,453.88,41.8154,55.7693,0.0145483,252.187,95.0705,157.993,326.148,36.2168,52.0312,228.031
48.23,52.51,2298.47,156.708,61.2731,122.946,55.0422,0,36.5257,2.92149e-07,14.8191,60.1728,0,544.311,58.5942,36.4712,2.79967,294.052,46.9524,40.4967,374.5,51.4628,186.519,226.218
