Date			25.10.2024 11.07.21
-0.75			417.139
-0.625			387.222
-0.5			356.194
-0.375			324.083
-0.25			290.056
-0.125			253.194
0			213.861
0.125			181.75
0.25			150.639
0.375			109.639
0.5			69.7222
0.625			38.25
0.75			3.30556
0.875			-27.8611
1			-65.1944
1.125			-105.222
1.25			-143.972
1.375			-179.472
1.5			-213.944
1.625			-252.417
1.75			-295.111
1.875			-327.778
2			-369.861
2.125			-406.5
2.25			-445.694
2.375			-484.75
2.5			-522.361
2.625			-562.778
2.75			-601.417
2.875			-637.444
3			-678.583
3.125			-721.222
3.25			-766.222
3.375			-807.556
3.5			-847.167
3.625			-885.222
3.75			-933.278
3.875			-970.639
4			-1010.81
4.125			-1051.75
4.25			-1096.36
4.375			-1139.64
4.5			-1184.36
4.625			-1227.33
4.75			-1276.06
4.875			-1307.61
5			-1351.33
5.125			-1400.53
5.25			-1442.5
5.375			-1479.22
5.5			-1523.14
5.625			-1566.31
5.75			-1609.61
5.875			-1655.42
6			-1701.14
6.125			-1743.5
6.25			-1785.44
6.375			-1832.75
6.5			-1876.61
6.625			-1913.39
6.75			-1956.19
6.875			-2001.14
7			-2045.17
7.125			-2089.89
7.25			-2135.94
7.375			-2177.67
7.5			-2224.31
7.625			-2273.11
7.75			-2309.97
7.875			-2352.44
8			-2396.69
8.125			-2443.94
8.25			-2486.44
8.375			-2525.92
8.5			-2571.44
8.625			-2617.03
8.75			-2658
8.875			-2697.53
9			-2746.58
9.125			-2785.25
9.25			-2828.97
9.375			-2871.69
9.5			-2916.06
9.625			-2965.11
9.75			-3006.44
9.875			-3045.5
10			-3086.47
10.125			-3132.42
10.25			-3182.61
10.375			-3224.83
10.5			-3262.64
10.625			-3303.69
10.75			-3347.25
10.875			-3396.03
11			-3435.44
11.125			-3473.67
11.25			-3510.86
11.375			-3557.78
11.5			-3605.69
11.625			-3649.28
11.75			-3691.47
11.875			-3730.81
12			-3767.75
12.125			-3813.5
12.25			-3858.53
12.375			-3902.36
12.5			-3938.58
12.625			-3978.14
12.75			-4021.89
12.875			-4068
13			-4107.89
13.125			-4145.03
13.25			-4185.42
13.375			-4225.28
13.5			-4264.08
13.625			-4307.5
13.75			-4352.28
13.875			-4388.69
14			-4420.61
14.125			-4461.31
14.25			-4505.89
14.375			-4548.08
14.5			-4582.89
14.625			-4617.33
14.75			-4655.42
14.875			-4692.83
15			-4731.17
15.125			-4761.86
15.25			-4797.22
15.375			-4832.28
15.5			-4864.33
15.625			-4902.47
15.75			-4931.86
15.875			-4957.03
16			-4977.5
16.125			-5000.78
16.25			-5024.14
16.375			-5040.53
16.5			-5051.08
16.625			-5058.81
16.75			-5064.14
16.875			-5070.86
17			-5068.22
17.125			-5055.33
17.25			-5039.75
17.375			-5015.19
17.5			-4981.03
17.625			-4947.47
17.75			-4918.06
17.875			-4876.25
18			-4851.33
18.125			-4820.69
18.25			-4791.81
18.375			-4764.17
18.5			-4741.31
18.625			-4717.39
18.75			-4695.97
18.875			-4677.92
19			-4658.22
19.125			-4641.06
19.25			-4627.72
19.375			-4609.89
19.5			-4597.39
19.625			-4582.03
19.75			-4569.17
19.875			-4549.42
20			-4533.31
20.125			-4517.61
20.25			-4503.61
20.375			-4487.64
20.5			-4473.61
20.625			-4460.92
20.75			-4445.86
20.875			-4430.75
21			-4416.75
21.125			-4402.28
21.25			-4388.39
21.375			-4376.14
21.5			-4361.81
21.625			-4346.28
21.75			-4332.31
21.875			-4319.39
22			-4306.94
22.125			-4293.5
22.25			-4280.17
22.375			-4265.53
22.5			-4250.75
22.625			-4240.11
22.75			-4227.17
22.875			-4213.53
23			-4199.67
23.125			-4189.03
23.25			-4181.75
23.375			-4167.64
23.5			-4154.28
23.625			-4141.86
23.75			-4130.75
23.875			-4119.86
24			-4112.19
24.125			-4101.67
24.25			-4092.22
24.375			-4087.94
24.5			-4081.67
24.625			-4072.28
24.75			-4066.5
24.875			-4058.81
25			-4052.44
25.125			-4047
25.25			-4043.94
25.375			-4038.89
25.5			-4033.61
25.625			-4028.78
25.75			-4022.39
25.875			-4018.17
26			-4013.94
26.125			-4011
26.25			-4005.92
26.375			-4002.39
26.5			-3997.86
26.625			-3992.64
26.75			-3983.89
26.875			-3976.33
27			-3972.08
27.125			-3968.28
27.25			-3959.69
27.375			-3955.97
27.5			-3953.61
27.625			-3944.64
27.75			-3941.64
27.875			-3939.36
28			-3936.81
28.125			-3932.81
28.25			-3929.08
28.375			-3923.25
28.5			-3919.72
28.625			-3915.28
28.75			-3911.44
28.875			-3907.42
29			-3904.31
29.125			-3901.94
29.25			-3897.03
29.375			-3894.53
29.5			-3893.53
29.625			-3893.61
29.75			-3892.33
29.875			-3892.17
30			-3889.67
30.125			-3887.03
30.25			-3884.64
30.375			-3882.92
30.5			-3882.25
30.625			-3880.92
30.75			-3879.33
30.875			-3877.47
31			-3875.56
31.125			-3872
31.25			-3871.44
31.375			-3873.44
31.5			-3875.58
31.625			-3873.94
31.75			-3873.53
31.875			-3873.5
32			-3871.19
32.125			-3870.39
32.25			-3871.36
32.375			-3872.42
32.5			-3871.64
32.625			-3870.81
32.75			-3870.86
32.875			-3872.97
33			-3873.5
33.125			-3873.17
33.25			-3871.58
33.375			-3869.53
33.5			-3870.94
33.625			-3872.33
33.75			-3871.64
33.875			-3871.06
34			-3871.25
34.125			-3871.36
34.25			-3870.56
34.375			-3872.14
34.5			-3870.31
34.625			-3870.44
34.75			-3868.22
34.875			-3867.92
35			-3867.28
35.125			-3867.92
35.25			-3867.61
35.375			-3866.5
35.5			-3866.5
35.625			-3869.19
35.75			-3868.75
35.875			-3868.28
36			-3870.36
36.125			-3872.06
36.25			-3872.28
36.375			-3869.81
36.5			-3869.11
36.625			-3868.56
36.75			-3870.03
36.875			-3870.58
37			-3869.56
37.125			-3870.31
37.25			-3870.56
37.375			-3868.69
37.5			-3868.89
37.625			-3868.53
37.75			-3870.75
37.875			-3870.86
38			-3871.83
38.125			-3871.25
38.25			-3871.72
38.375			-3873.56
38.5			-3871.64
38.625			-3873.81
38.75			-3871.17
38.875			-3872.81
39			-3874.08
39.125			-3874.08
39.25			-3872.08
39.375			-3870.83
39.5			-3870.78
39.625			-3869.72
39.75			-3869.97
39.875			-3870.97
40			-3872.81
40.125			-3872.69
40.25			-3873.53
40.375			-3872.56
40.5			-3873.22
40.625			-3872.42
40.75			-3870.92
40.875			-3872.83
41			-3872.33
41.125			-3871.75
41.25			-3869.78
41.375			-3870.28
41.5			-3871.31
41.625			-3870.75
41.75			-3870.61
41.875			-3869.83
42			-3870.64
42.125			-3870.28
42.25			-3870.92
42.375			-3870.31
42.5			-3867.33
42.625			-3866.78
42.75			-3866.36
42.875			-3869.92
43			-3871.89
43.125			-3871.14
43.25			-3872.69
43.375			-3871.42
43.5			-3871.36
43.625			-3873.33
43.75			-3873.06
43.875			-3872.78
44			-3872.42
44.125			-3874.06
44.25			-3872.64
44.375			-3874.11
44.5			-3874.61
44.625			-3873.22
44.75			-3873.39
44.875			-3873.31
45			-3872.97
45.125			-3873.94
45.25			-3875
45.375			-3877.11
45.5			-3875.31
45.625			-3876.86
45.75			-3874.61
45.875			-3874.58
46			-3873.69
46.125			-3874.22
46.25			-3876.33
46.375			-3877.14
46.5			-3876.75
46.625			-3876.81
46.75			-3878
46.875			-3879.56
47			-3880.11
47.125			-3879
47.25			-3879.89
47.375			-3879.58
47.5			-3878.47
47.625			-3879.47
47.75			-3879.58
47.875			-3881.33
48			-3882.69
48.125			-3881.44
48.25			-3881.89
48.375			-3881.69
48.5			-3882.75
48.625			-3882.56
48.75			-3880.61
48.875			-3880.36
49			-3881.94
49.125			-3879.53
49.25			-3879.83
49.375			-3879.11
49.5			-3880.86
49.625			-3880.19
49.75			-3880.06
49.875			-3879.78
50			-3880.22
50.125			-3880.64
50.25			-3879.33
50.375			-3879.78
50.5			-3880.28
50.625			-3877.89
50.75			-3880.14
50.875			-3879.42
51			-3879.83
51.125			-3880.56
51.25			-3880.83
51.375			-3881.56
51.5			-3881.39
51.625			-3881.61
51.75			-3882.28
51.875			-3881.92
52			-3882.44
52.125			-3882.17
52.25			-3882
52.375			-3883.14
52.5			-3882.28
52.625			-3881.28
52.75			-3881.22
52.875			-3882.81
53			-3883.11
53.125			-3883.03
53.25			-3882.86
53.375			-3879.33
53.5			-3879.42
53.625			-3879.92
53.75			-3880.61
53.875			-3878.56
54			-3879.94
54.125			-3879.28
54.25			-3880.78
54.375			-3882.11
54.5			-3883.03
54.625			-3881.86
54.75			-3881.97
54.875			-3881.86
55			-3882.69
55.125			-3884.03
55.25			-3883.61
55.375			-3884.14
55.5			-3884.83
55.625			-3884.31
55.75			-3885.47
55.875			-3885.81
56			-3887.08
56.125			-3885.75
56.25			-3887.08
56.375			-3885.08
56.5			-3884.97
56.625			-3884
56.75			-3883.25
56.875			-3885.06
57			-3884.81
57.125			-3885.92
57.25			-3885.5
57.375			-3888.64
57.5			-3889.22
57.625			-3889.22
57.75			-3888.06
57.875			-3887.53
58			-3887.42
58.125			-3886.08
58.25			-3884.97
58.375			-3887.19
58.5			-3887.83
58.625			-3888.03
58.75			-3886.89
58.875			-3888.06
59			-3887.53
59.125			-3885.78
59.25			-3886.81
59.375			-3887.81
59.5			-3888.5
59.625			-3886.89
59.75			-3887.64
59.875			-3885.42
60			-3884.92
60.125			-3887.36
60.25			-3888.14
60.375			-3888.75
60.5			-3887.81
60.625			-3887.53
60.75			-3888.61
60.875			-3886.89
61			-3887.36
61.125			-3888.44
61.25			-3888.06
61.375			-3889.19
61.5			-3889.72
61.625			-3887.78
61.75			-3890.06
61.875			-3891.64
62			-3889.39
62.125			-3890.83
62.25			-3891.33
62.375			-3890.69
62.5			-3892.44
62.625			-3892.33
62.75			-3890.67
62.875			-3891.53
63			-3891
63.125			-3892.28
63.25			-3892.25
63.375			-3891.42
63.5			-3892
63.625			-3892.11
63.75			-3892.58
63.875			-3893.53
64			-3894.83
64.125			-3893.44
64.25			-3894.67
64.375			-3894.06
64.5			-3895.64
64.625			-3893.81
64.75			-3895.28
64.875			-3897.25
65			-3895.31
65.125			-3895.72
65.25			-3896.06
65.375			-3895.33
65.5			-3897.08
65.625			-3896.58
65.75			-3897
65.875			-3896.92
66			-3895.83
66.125			-3897.78
66.25			-3897.08
66.375			-3896.36
66.5			-3898.22
66.625			-3897.97
66.75			-3899.81
66.875			-3898.92
67			-3896.81
67.125			-3894.89
67.25			-3893.81
67.375			-3895.64
67.5			-3896.94
67.625			-3900.81
67.75			-3898.97
67.875			-3897.58
68			-3897.08
68.125			-3895.89
68.25			-3896.67
68.375			-3897.64
68.5			-3897.53
68.625			-3897.81
68.75			-3898.33
68.875			-3895.75
69			-3895.75
69.125			-3896.67
69.25			-3895.92
69.375			-3898.33
69.5			-3895.39
69.625			-3896.39
69.75			-3897.61
69.875			-3897.58
70			-3900.14
70.125			-3900.03
70.25			-3899.33
70.375			-3898.72
70.5			-3898.31
70.625			-3898.42
70.75			-3898.03
70.875			-3896.03
71			-3898.5
71.125			-3898.47
71.25			-3896.86
71.375			-3898.28
71.5			-3898.44
71.625			-3897.36
71.75			-3896.25
71.875			-3899.36
72			-3897.86
72.125			-3899.47
72.25			-3898.92
72.375			-3899.22
72.5			-3898
72.625			-3896.11
72.75			-3896.69
72.875			-3897.64
73			-3897.69
73.125			-3896.78
73.25			-3896.36
73.375			-3896.17
73.5			-3898.75
73.625			-3900
73.75			-3899.28
73.875			-3897.89
74			-3897.5
74.125			-3897.08
74.25			-3897
74.375			-3898.39
74.5			-3900.19
74.625			-3900.97
74.75			-3902.61
74.875			-3902.81
75			-3900.47
75.125			-3903
75.25			-3902.86
75.375			-3904.94
75.5			-3903.42
75.625			-3899.94
75.75			-3900.69
75.875			-3901.81
76			-3900.33
76.125			-3900.64
76.25			-3899.39
76.375			-3901.92
76.5			-3900.5
76.625			-3900.5
76.75			-3902.58
