Date			25.10.2024 11.07.21
-0.5			345.964
-0.375			313.321
-0.25			276.464
-0.125			226.964
0			195.321
0.125			164.786
0.25			131.464
0.375			92.5714
0.5			56.6786
0.625			17.1071
0.75			-19.0714
0.875			-47.8571
1			-84.8571
1.125			-127.643
1.25			-170.143
1.375			-203.75
1.5			-233.5
1.625			-265.286
1.75			-302.571
1.875			-346.536
2			-387.107
2.125			-419.179
2.25			-457.536
2.375			-495.464
2.5			-540.143
2.625			-579.321
2.75			-618.357
2.875			-656.714
3			-697.821
3.125			-740.143
3.25			-782.286
3.375			-826.607
3.5			-863.357
3.625			-900.179
3.75			-943.857
3.875			-991.036
4			-1035.32
4.125			-1076.32
4.25			-1121.25
4.375			-1168.61
4.5			-1211.14
4.625			-1252.39
4.75			-1299.18
4.875			-1338.36
5			-1377.96
5.125			-1423
5.25			-1471.14
5.375			-1514.86
5.5			-1545.68
5.625			-1593.82
5.75			-1635.57
5.875			-1680.86
6			-1727.71
6.125			-1778.89
6.25			-1821.86
6.375			-1865.32
6.5			-1909.75
6.625			-1953.11
6.75			-1997.68
6.875			-2044.54
7			-2089.11
7.125			-2133.14
7.25			-2174.46
7.375			-2217.68
7.5			-2256.89
7.625			-2304.82
7.75			-2342.04
7.875			-2386.93
8			-2436.71
8.125			-2478.07
8.25			-2522.75
8.375			-2569.39
8.5			-2614.36
8.625			-2655.57
8.75			-2700.54
8.875			-2747.46
9			-2792.86
9.125			-2830.04
9.25			-2871.36
9.375			-2923.32
9.5			-2972.07
9.625			-3018.43
9.75			-3054.79
9.875			-3098.29
10			-3140.32
10.125			-3183.11
10.25			-3232.32
10.375			-3277.46
10.5			-3315.25
10.625			-3360.89
10.75			-3408.82
10.875			-3449.96
11			-3497.25
11.125			-3538.39
11.25			-3577.29
11.375			-3624.79
11.5			-3670
11.625			-3712.79
11.75			-3755.25
11.875			-3795.96
12			-3836.89
12.125			-3881.82
12.25			-3924.75
12.375			-3968.96
12.5			-4005.07
12.625			-4047.04
12.75			-4092.68
12.875			-4145.14
13			-4183.29
13.125			-4218.82
13.25			-4257.57
13.375			-4302.61
13.5			-4346.21
13.625			-4386.43
13.75			-4425.96
13.875			-4458.18
14			-4504.21
14.125			-4544.96
14.25			-4590.5
14.375			-4625.11
14.5			-4658.21
14.625			-4697.86
14.75			-4739.29
14.875			-4781.04
15			-4818.14
15.125			-4851.54
15.25			-4887.5
15.375			-4923.79
15.5			-4957.18
15.625			-4980.93
15.75			-5011.61
15.875			-5032.93
16			-5050.57
16.125			-5072.29
16.25			-5091.25
16.375			-5111.68
16.5			-5129.86
16.625			-5143.36
16.75			-5157.68
16.875			-5169.21
17			-5173.21
17.125			-5173.54
17.25			-5165.54
17.375			-5161.5
17.5			-5149.18
17.625			-5130.71
17.75			-5115.96
17.875			-5099.68
18			-5064.43
18.125			-5027.57
18.25			-4985.57
18.375			-4950.43
18.5			-4918.18
18.625			-4896.64
18.75			-4870.21
18.875			-4843.61
19			-4824.32
19.125			-4801.93
19.25			-4781.75
19.375			-4769.18
19.5			-4752.64
19.625			-4739.32
19.75			-4724.71
19.875			-4706.79
20			-4691.39
20.125			-4678.11
20.25			-4660.07
20.375			-4645.71
20.5			-4630.57
20.625			-4616.07
20.75			-4600.25
20.875			-4584.36
21			-4571.86
21.125			-4557.71
21.25			-4545.21
21.375			-4531.64
21.5			-4515.68
21.625			-4500.43
21.75			-4482.11
21.875			-4468.96
22			-4457.18
22.125			-4443.21
22.25			-4428.14
22.375			-4412.82
22.5			-4399.5
22.625			-4382.54
22.75			-4367.25
22.875			-4352.71
23			-4339.21
23.125			-4327.39
23.25			-4318.14
23.375			-4303.79
23.5			-4290.14
23.625			-4275.46
23.75			-4261.04
23.875			-4249.18
24			-4235.43
24.125			-4224.93
24.25			-4210.68
24.375			-4195.29
24.5			-4182.89
24.625			-4174.46
24.75			-4162.21
24.875			-4150.93
25			-4144.11
25.125			-4137.21
25.25			-4129.93
25.375			-4125.71
25.5			-4118.5
25.625			-4113.18
25.75			-4106.68
25.875			-4099.54
26			-4095.93
26.125			-4090.86
26.25			-4087.64
26.375			-4083.89
26.5			-4077.61
26.625			-4072.46
26.75			-4069.07
26.875			-4064.36
27			-4057.54
27.125			-4053.21
27.25			-4051.5
27.375			-4045.46
27.5			-4040.04
27.625			-4039.75
27.75			-4036.25
27.875			-4036.18
28			-4034.61
28.125			-4032.61
28.25			-4028.43
28.375			-4025.64
28.5			-4020
28.625			-4018.64
28.75			-4017.5
28.875			-4014.29
29			-4009.82
29.125			-4008.36
29.25			-4009.07
29.375			-4008.96
29.5			-4006.61
29.625			-4003.39
29.75			-4003.07
29.875			-4002.61
30			-4003.54
30.125			-4003.57
30.25			-4002.21
30.375			-4002.5
30.5			-3999.75
30.625			-3999.36
30.75			-3998.11
30.875			-3996.79
31			-3996.96
31.125			-3996.54
31.25			-3996.79
31.375			-3997.46
31.5			-3997.04
31.625			-3995.29
31.75			-3997.14
31.875			-3997.25
32			-3996.04
32.125			-3996.64
32.25			-3997.14
32.375			-3993.71
32.5			-3992.71
32.625			-3991.79
32.75			-3991.93
32.875			-3994.79
33			-3995.39
33.125			-3994.96
33.25			-3994.5
33.375			-3993.75
33.5			-3994.82
33.625			-3992.32
33.75			-3995.46
33.875			-3997.04
34			-3996.79
34.125			-3991.89
34.25			-3990.68
34.375			-3991.14
34.5			-3990.79
34.625			-3991
34.75			-3991.57
34.875			-3994.25
35			-3992.43
35.125			-3990.25
35.25			-3990.86
35.375			-3992
35.5			-3992.57
35.625			-3992.04
35.75			-3993
35.875			-3992.5
36			-3991.46
36.125			-3990.86
36.25			-3992.43
36.375			-3992.68
36.5			-3990.68
36.625			-3990.68
36.75			-3986.89
36.875			-3988.32
37			-3988.29
37.125			-3988.32
37.25			-3986.5
37.375			-3988.39
37.5			-3986.57
37.625			-3985.96
37.75			-3985.75
37.875			-3985.93
38			-3984
38.125			-3983.43
38.25			-3984.04
38.375			-3984.14
38.5			-3984.29
38.625			-3984.18
38.75			-3984.57
38.875			-3984.86
39			-3985.39
39.125			-3985.36
39.25			-3985.75
39.375			-3985.89
39.5			-3986.43
39.625			-3985.14
39.75			-3985.75
39.875			-3986.14
40			-3988.14
40.125			-3988.07
40.25			-3987.46
40.375			-3987.07
40.5			-3987.21
40.625			-3985.32
40.75			-3986.14
40.875			-3986.75
41			-3989.21
41.125			-3991.25
41.25			-3991.36
41.375			-3988.71
41.5			-3988.96
41.625			-3987.36
41.75			-3987.96
41.875			-3987.82
42			-3988.07
42.125			-3989.14
42.25			-3988.86
42.375			-3989.71
42.5			-3986.57
42.625			-3988.04
42.75			-3989.96
42.875			-3988.46
43			-3987.14
43.125			-3987.39
43.25			-3988.46
43.375			-3986.14
43.5			-3985.46
43.625			-3987.25
43.75			-3986.89
43.875			-3985.61
44			-3986.54
44.125			-3985.96
44.25			-3986.93
44.375			-3984.93
44.5			-3984.07
44.625			-3982.25
44.75			-3981.46
44.875			-3983.29
45			-3985.36
45.125			-3983.64
45.25			-3982.54
45.375			-3984.21
45.5			-3983.43
45.625			-3984.93
45.75			-3986.39
45.875			-3985.11
46			-3984.89
46.125			-3982.71
46.25			-3983.29
46.375			-3985.75
46.5			-3985.14
46.625			-3984.93
46.75			-3986.21
46.875			-3987.54
47			-3984.61
47.125			-3982.93
47.25			-3981.96
47.375			-3984.39
47.5			-3981.79
47.625			-3980.07
47.75			-3980.96
47.875			-3982.71
48			-3980.11
48.125			-3982.11
48.25			-3981.25
48.375			-3980.96
48.5			-3978.71
48.625			-3982.25
48.75			-3981.89
48.875			-3983.07
49			-3982.75
49.125			-3982.5
49.25			-3982.07
49.375			-3981.93
49.5			-3983.11
49.625			-3984.36
49.75			-3981.96
49.875			-3984.39
50			-3983.07
50.125			-3981.79
50.25			-3980.86
50.375			-3979.96
50.5			-3981.68
50.625			-3978.61
50.75			-3979.79
50.875			-3979.14
51			-3983.11
51.125			-3981.64
51.25			-3981.21
51.375			-3981.61
51.5			-3979.68
51.625			-3980.43
51.75			-3981.5
51.875			-3979.39
52			-3978.21
52.125			-3979.96
52.25			-3981.5
52.375			-3979.5
52.5			-3978.57
52.625			-3979.61
52.75			-3981.32
52.875			-3980.36
53			-3982.32
53.125			-3980.86
53.25			-3980.61
53.375			-3981.5
53.5			-3980.39
53.625			-3977.89
53.75			-3978.93
53.875			-3978.14
54			-3978.14
54.125			-3978.57
54.25			-3978.93
54.375			-3978
54.5			-3978.14
54.625			-3979.46
54.75			-3980.57
54.875			-3980.25
55			-3983.11
55.125			-3982.61
55.25			-3980.86
55.375			-3981.75
55.5			-3979.82
55.625			-3979.82
55.75			-3981.54
55.875			-3981.5
56			-3981.75
56.125			-3979.18
56.25			-3979.64
56.375			-3981.93
56.5			-3979.29
56.625			-3981.71
56.75			-3980.32
56.875			-3977.89
57			-3978.39
57.125			-3977.04
57.25			-3975.54
57.375			-3976.32
57.5			-3974.86
57.625			-3974.25
57.75			-3974.14
57.875			-3974.57
58			-3976
58.125			-3973.89
58.25			-3976.86
58.375			-3976.54
58.5			-3977.5
58.625			-3976.96
58.75			-3977.29
58.875			-3979.96
59			-3979.82
59.125			-3979.29
59.25			-3977.57
59.375			-3975.64
59.5			-3976.96
59.625			-3975.18
59.75			-3976.11
59.875			-3976.29
60			-3976.18
60.125			-3975.93
60.25			-3975.61
60.375			-3976.89
60.5			-3975.25
60.625			-3976.04
60.75			-3975.75
60.875			-3976.5
61			-3975.25
61.125			-3977.18
61.25			-3977.07
61.375			-3977.57
61.5			-3977.39
61.625			-3979.32
61.75			-3978.39
61.875			-3978.36
62			-3977.5
62.125			-3979.32
62.25			-3978.21
62.375			-3977.68
62.5			-3978.04
62.625			-3977.57
62.75			-3977.57
62.875			-3976.11
63			-3978.11
63.125			-3977.54
63.25			-3977.64
63.375			-3976.96
63.5			-3976.86
63.625			-3977.18
63.75			-3978.64
63.875			-3978.86
64			-3979.93
64.125			-3978.93
64.25			-3978.07
64.375			-3977.39
64.5			-3977.14
64.625			-3976.25
64.75			-3975.11
64.875			-3976.07
65			-3977.11
65.125			-3977.46
65.25			-3977.82
65.375			-3974.11
65.5			-3975.79
65.625			-3976.18
65.75			-3975.79
65.875			-3974.68
66			-3974.43
66.125			-3976.04
66.25			-3974.36
66.375			-3975.86
66.5			-3976.46
66.625			-3975.07
66.75			-3974.29
66.875			-3972.39
67			-3974.14
67.125			-3976.54
67.25			-3976.57
67.375			-3974.75
67.5			-3973.93
67.625			-3972.89
67.75			-3973.14
67.875			-3971.57
68			-3969.86
68.125			-3970.79
68.25			-3971.68
68.375			-3970.86
68.5			-3972.5
68.625			-3972.11
68.75			-3973.29
68.875			-3975
69			-3974.96
69.125			-3975.54
69.25			-3974.93
69.375			-3975.93
69.5			-3973.82
69.625			-3970.64
69.75			-3972.57
69.875			-3974.93
70			-3973.46
70.125			-3974.5
70.25			-3972.96
70.375			-3974.75
70.5			-3976.64
70.625			-3977.36
70.75			-3976.18
70.875			-3974.86
71			-3974.46
71.125			-3976.54
71.25			-3971.71
71.375			-3973.04
71.5			-3974.61
71.625			-3972.07
71.75			-3972.93
71.875			-3974.11
72			-3972.21
72.125			-3972.68
72.25			-3973.54
72.375			-3972.82
72.5			-3972
72.625			-3973.68
72.75			-3972.71
72.875			-3972.36
73			-3971.07
73.125			-3970.25
73.25			-3970.43
73.375			-3969.5
73.5			-3968.75
73.625			-3969
73.75			-3969.36
73.875			-3969.04
74			-3972.29
74.125			-3970.11
74.25			-3968.46
74.375			-3968.43
74.5			-3968.5
74.625			-3970.11
74.75			-3969.18
74.875			-3971.39
75			-3972.32
75.125			-3971.46
75.25			-3970.07
75.375			-3971.25
75.5			-3972.07
75.625			-3971.32
75.75			-3971.43
75.875			-3971
76			-3970.29
76.125			-3972.5
76.25			-3972.46
76.375			-3972
76.5			-3969.71
76.625			-3969.43
76.75			-3968.54
76.875			-3969.57
77			-3970.32
